"Codigo_dpto","Departamento","Cod_municipio","Municipio","Latitud","Longitud","Sexo","Fecha beneficio ó Inicio","Clasificacion Academica","Entidad Organización","Programa","Modalidad","Beneficio"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 17 12:00:00 AM","Profesional","Institución Universitaria Antonio José Camacho","Administración en Salud","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 11 12:00:00 AM","Profesional","Universidad Santiago de Cali","Ingeniería de Sistemas","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 03 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Ingeniería Industrial","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 10 12:00:00 AM","Profesional","Institución Universitaria Antonio José Camacho","Administración en Salud","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 18 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Ingenería de Sistemas","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 18 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Administración","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 13 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Ingeniería Industrial","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 03 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Publicidad en Medios Digitales","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 05 12:00:00 AM","Técnico","Fundación Politécnico Minuto de Dios","Técnico Profesional en Creación de Contenidos Digitales","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 05 12:00:00 AM","Profesional","Universidad Santiago de Cali","Ingeniería de Sistemas","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 03 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Publicidad en Medios Digitales","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 07 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Publicidad en Medios Digitales","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 11 12:00:00 AM","Profesional","Universidad Cooperativa de Colombia","Ingeniería de Sistemas","Híbrido","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 05 12:00:00 AM","Profesional","Universidad Santiago de Cali","Administración de Empresas","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 04 12:00:00 AM","Profesional","Universidad Santiago de Cali","Derecho","Virtual","Incentivo completo"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 13 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Ingeniería Informática","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 16 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Publicidad en Medios Digitales","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 09 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Ingenería de Sistemas","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 03 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Administración","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 21 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Artes visuales","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 03 12:00:00 AM","Profesional","Institución Universitaria Antonio José Camacho","Administración en Salud","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 07 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Contaduría Pública y Finanzas","Virtual","Incentivo completo"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 03 12:00:00 AM","Profesional","Universidad Cooperativa de Colombia","Ingeniería de Electrónica","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 05 12:00:00 AM","Profesional","Universidad Santiago de Cali","Derecho","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 06 12:00:00 AM","Profesional","Universidad Santiago de Cali","Derecho","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 10 12:00:00 AM","Profesional","Institución Universitaria Antonio José Camacho","Administración en Salud","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 13 12:00:00 AM","Profesional","Institución Universitaria Antonio José Camacho","Administración en Salud","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 07 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Ingenería electrónica","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 05 12:00:00 AM","Profesional","Universidad Cooperativa de Colombia","Ingeniería de Sistemas","Híbrido","Incentivo completo"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 16 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Administración","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 20 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Administración","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 16 12:00:00 AM","Tecnología","Universidad Nacional Abierta y a Distancia","Tecnología en Regencia de Framacia","Híbrido","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 04 12:00:00 AM","Profesional","Universidad Santiago de Cali","Derecho","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 11 12:00:00 AM","Profesional","Universidad Santiago de Cali","Ingeniería de Sistemas","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 11 12:00:00 AM","Profesional","Institución Universitaria Antonio José Camacho","Administración en Salud","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 05 12:00:00 AM","Profesional","Universidad Cooperativa de Colombia","Ingeniería de Electrónica","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 07 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Ingeniería de Alimentos","Híbrido","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 09 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Profesional en seguridad y salud en el trabajo","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 04 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Administración Ambiental y de los Recursos Naturales","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 22 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Ingeniería Industrial","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 10 12:00:00 AM","Profesional","Universidad Cooperativa de Colombia","Ingeniería de Sistemas","Híbrido","Incentivo completo"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 12 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Administración","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 13 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Contaduría Pública y Finanzas","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 17 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Ingeniería Informática","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 04 12:00:00 AM","Profesional","Institución Universitaria Antonio José Camacho","Administración en Salud","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 11 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Profesional en seguridad y salud en el trabajo","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 06 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Profesional en seguridad y salud en el trabajo","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 05 12:00:00 AM","Profesional","Universidad Santiago de Cali","Administración de Empresas","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 09 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Ingeniería Informática","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 20 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Ingenería de Sistemas","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 06 12:00:00 AM","Técnico","Fundación Politécnico Minuto de Dios","Técnico Profesional en Creación de Contenidos Digitales","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 03 12:00:00 AM","Profesional","Universidad Cooperativa de Colombia","Derecho","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 07 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Música","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 05 12:00:00 AM","Profesional","Universidad Santiago de Cali","Derecho","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 03 12:00:00 AM","Profesional","Institución Universitaria Antonio José Camacho","Administración en Salud","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 10 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Administración","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 18 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Contaduría Pública y Finanzas","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 12 12:00:00 AM","Profesional","Universidad Cooperativa de Colombia","Derecho","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 21 12:00:00 AM","Técnico","Fundación Politécnico Minuto de Dios","Técnico Profesional en Creación de Contenidos Digitales","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 11 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Ingeniería Industrial","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 20 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Administración","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 04 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Ingeniería Informática","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 21 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Ingeniería Informática","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 11 12:00:00 AM","Profesional","Universidad Santiago de Cali","Contaduría Pública","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 02 12:00:00 AM","Profesional","Universidad Cooperativa de Colombia","Ingeniería de Sistemas","Híbrido","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 05 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Gestión deportiva","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 04 12:00:00 AM","Profesional","Universidad Cooperativa de Colombia","Ingeniería de Sistemas","Híbrido","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 10 12:00:00 AM","Profesional","Universidad Cooperativa de Colombia","Ingeniería de Sistemas","Híbrido","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 14 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Ingenería de Sistemas","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 10 12:00:00 AM","Profesional","Universidad Santiago de Cali","Derecho","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 04 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Administración de Empresas","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 05 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Administración","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 09 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Administración en Salud","Híbrido","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 17 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Administración","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 11 12:00:00 AM","Profesional","Universidad Santiago de Cali","Ingeniería de Sistemas","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 11 12:00:00 AM","Profesional","Universidad Cooperativa de Colombia","Ingeniería de Sistemas","Híbrido","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 11 12:00:00 AM","Profesional","Universidad Santiago de Cali","Administración de Empresas","Virtual","Incentivo completo"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 06 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Mercadeo Global","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 11 12:00:00 AM","Profesional","Universidad Santiago de Cali","Derecho","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 10 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Gestión deportiva","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 11 12:00:00 AM","Profesional","Universidad Santiago de Cali","Derecho","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","M","2024 Dec 11 12:00:00 AM","Profesional","Universidad Autónoma de Occidente","Administración","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 19 12:00:00 AM","Profesional","Institución Universitaria Antonio José Camacho","Administración en Salud","Virtual","Incentivo completo"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 11 12:00:00 AM","Profesional","Universidad Santiago de Cali","Derecho","Virtual","Incentivo parcial"
"76","Valle del Cauca","76,001","CALI","3.4516","-76.5319","F","2024 Dec 04 12:00:00 AM","Profesional","Universidad Nacional Abierta y a Distancia","Profesional en seguridad y salud en el trabajo","Virtual","Incentivo parcial"
